state,county,precinct,election_year,election_name,registered_voters,ballots_cast
Georgia,DeKalb,Kelley Lake Elem,2006,2006 General Election,,
Georgia,DeKalb,King-Ml King Jr High,2006,2006 General Election,,
Georgia,DeKalb,Kingsley Elem,2006,2006 General Election,,
Georgia,DeKalb,Knollwood Elem,2006,2006 General Election,,
Georgia,DeKalb,Kittredge Elem,2006,2006 General Election,,
Georgia,DeKalb,Lakeside High,2006,2006 General Election,,
Georgia,DeKalb,Lavista,2006,2006 General Election,,
Georgia,DeKalb,Lavista Road,2006,2006 General Election,,
Georgia,DeKalb,Lin-Mary Lin Elem,2006,2006 General Election,,
Georgia,DeKalb,Lithonia,2006,2006 General Election,,
Georgia,DeKalb,Lithonia High,2006,2006 General Election,,
Georgia,DeKalb,Livsey Elem,2006,2006 General Election,,
Georgia,DeKalb,Marbut Elem,2006,2006 General Election,,
Georgia,DeKalb,Mathis-Bob Mathis Elem,2006,2006 General Election,,
Georgia,DeKalb,Mclendon,2006,2006 General Election,,
Georgia,DeKalb,Mcnair Academy,2006,2006 General Election,,
Georgia,DeKalb,Mcnair High,2006,2006 General Election,,
Georgia,DeKalb,Mcnair Middle,2006,2006 General Election,,
Georgia,DeKalb,Mcwilliams,2006,2006 General Election,,
Georgia,DeKalb,Meadowview Elem,2006,2006 General Election,,
Georgia,DeKalb,Medlock Elem,2006,2006 General Election,,
Georgia,DeKalb,Memorial North,2006,2006 General Election,,
Georgia,DeKalb,Memorial South,2006,2006 General Election,,
Georgia,DeKalb,Metropolitan,2006,2006 General Election,,
Georgia,DeKalb,Midvale Elem,2006,2006 General Election,,
Georgia,DeKalb,Midvale Road,2006,2006 General Election,,
Georgia,DeKalb,Midway Elem,2006,2006 General Election,,
Georgia,DeKalb,Miller-Eldridge L. Miller Elem,2006,2006 General Election,,
Georgia,DeKalb,Miller Grove High,2006,2006 General Election,,
Georgia,DeKalb,Miller Grove Middle,2006,2006 General Election,,
Georgia,DeKalb,Miller Grove Road,2006,2006 General Election,,
Georgia,DeKalb,Montclair Elem,2006,2006 General Election,,
Georgia,DeKalb,Montgomery Elem,2006,2006 General Election,,
Georgia,DeKalb,Montreal,2006,2006 General Election,,
Georgia,DeKalb,Mt. Vernon East,2006,2006 General Election,,
Georgia,DeKalb,Mt. Vernon West,2006,2006 General Election,,
Georgia,DeKalb,North Decatur,2006,2006 General Election,,
Georgia,DeKalb,North Hairston,2006,2006 General Election,,
Georgia,DeKalb,North Peachtree,2006,2006 General Election,,
Georgia,DeKalb,Northlake,2006,2006 General Election,,
Georgia,DeKalb,Oak Grove Elem,2006,2006 General Election,,
Georgia,DeKalb,Oak View Elem,2006,2006 General Election,,
Georgia,DeKalb,Oakcliff Elem,2006,2006 General Election,,
Georgia,DeKalb,Oakhurst,2006,2006 General Election,,
Georgia,DeKalb,Panola,2006,2006 General Election,,
Georgia,DeKalb,Panola Road,2006,2006 General Election,,
Georgia,DeKalb,Panola Way Elem,2006,2006 General Election,,
Georgia,DeKalb,Peachcrest Elem,2006,2006 General Election,,
Georgia,DeKalb,Peachtree Middle,2006,2006 General Election,,
Georgia,DeKalb,Pine Lake,2006,2006 General Election,,
Georgia,DeKalb,Piney Grove,2006,2006 General Election,,
Georgia,DeKalb,Pleasantdale Elem,2006,2006 General Election,,
Georgia,DeKalb,Ponce De Leon,2006,2006 General Election,,
Georgia,DeKalb,Princeton Elem,2006,2006 General Election,,
Georgia,DeKalb,Rainbow Elem,2006,2006 General Election,,
Georgia,DeKalb,Redan Elem,2006,2006 General Election,,
Georgia,DeKalb,Redan Middle,2006,2006 General Election,,
Georgia,DeKalb,Redan Road,2006,2006 General Election,,
Georgia,DeKalb,Redan-Trotti Library,2006,2006 General Election,,
Georgia,DeKalb,Rehoboth,2006,2006 General Election,,
Georgia,DeKalb,Renfroe Middle,2006,2006 General Election,,
Georgia,DeKalb,Rock Chapel Elem,2006,2006 General Election,,
Georgia,DeKalb,Rock Chapel Road,2006,2006 General Election,,
Georgia,DeKalb,Rockbridge Elem,2006,2006 General Election,,
Georgia,DeKalb,Rockbridge Road,2006,2006 General Election,,
Georgia,DeKalb,Rowland Elem,2006,2006 General Election,,
Georgia,DeKalb,Rowland Road,2006,2006 General Election,,
Georgia,DeKalb,Sagamore Hills Elem,2006,2006 General Election,,
Georgia,DeKalb,Salem Middle,2006,2006 General Election,,
Georgia,DeKalb,Scott,2006,2006 General Election,,
Georgia,DeKalb,Shadow Rock Elem,2006,2006 General Election,,
Georgia,DeKalb,Shamrock,2006,2006 General Election,,
Georgia,DeKalb,Shaw-Robert Shaw Elem,2006,2006 General Election,,
Georgia,DeKalb,Silver Lake,2006,2006 General Election,,
Georgia,DeKalb,Skyland,2006,2006 General Election,,
Georgia,DeKalb,Smoke Rise Elem,2006,2006 General Election,,
Georgia,DeKalb,Snapfinger Elem,2006,2006 General Election,,
Georgia,DeKalb,Snapfinger Road North,2006,2006 General Election,,
Georgia,DeKalb,Snapfinger Road South,2006,2006 General Election,,
Georgia,DeKalb,South Deshon,2006,2006 General Election,,
Georgia,DeKalb,South Hairston,2006,2006 General Election,,
Georgia,DeKalb,Stephenson High,2006,2006 General Election,,
Georgia,DeKalb,Stephenson Middle,2006,2006 General Election,,
Georgia,DeKalb,Stone Mill Elem,2006,2006 General Election,,
Georgia,DeKalb,Stone Mountain Champion,2006,2006 General Election,,
Georgia,DeKalb,Stone Mountain Elem,2006,2006 General Election,,
Georgia,DeKalb,Stone Mountain Library,2006,2006 General Election,,
Georgia,DeKalb,Stone Mountain Middle,2006,2006 General Election,,
Georgia,DeKalb,Stoneview Elem,2006,2006 General Election,,
Georgia,DeKalb,Terry Mill Elem,2006,2006 General Election,,
Georgia,DeKalb,Tilly Mill Road,2006,2006 General Election,,
Georgia,DeKalb,Toney Elem,2006,2006 General Election,,
Georgia,DeKalb,Tucker,2006,2006 General Election,,
Georgia,DeKalb,Tucker Library,2006,2006 General Election,,
Georgia,DeKalb,Valley Brook,2006,2006 General Election,,
Georgia,DeKalb,Wadsworth Elem,2006,2006 General Election,,
Georgia,DeKalb,Warren Tech,2006,2006 General Election,,
Georgia,DeKalb,Wesley Chapel Library,2006,2006 General Election,,
Georgia,DeKalb,White Oak,2006,2006 General Election,,
Georgia,DeKalb,Winnona Park Elem,2006,2006 General Election,,
Georgia,DeKalb,Winters Chapel,2006,2006 General Election,,
Georgia,DeKalb,Woodridge Elem,2006,2006 General Election,,
Georgia,DeKalb,Woodrow Road,2006,2006 General Election,,
Georgia,DeKalb,Woodward Elem,2006,2006 General Election,,
Georgia,DeKalb,Wynbrooke Elem,2006,2006 General Election,,
Georgia,DeKalb,Young Road,2006,2006 General Election,,
Georgia,Dodge,Chauncey,2006,2006 General Election,,
Georgia,Dodge,Clark,2006,2006 General Election,,
Georgia,Dodge,Eddin,2006,2006 General Election,,
Georgia,Dodge,Empire,2006,2006 General Election,,
Georgia,Dodge,Jaybird,2006,2006 General Election,,
Georgia,Dodge,Jones,2006,2006 General Election,,
Georgia,Dodge,Lee,2006,2006 General Election,,
Georgia,Dodge,Mccranie,2006,2006 General Election,,
Georgia,Dodge,Milan,2006,2006 General Election,,
Georgia,Dodge,Mitchell,2006,2006 General Election,,
Georgia,Dodge,Mullis,2006,2006 General Election,,
Georgia,Dodge,Plainfield,2006,2006 General Election,,
Georgia,Dodge,Pondtown,2006,2006 General Election,,
Georgia,Dodge,Rawlins,2006,2006 General Election,,
Georgia,Dodge,Vilula,2006,2006 General Election,,
Georgia,Dodge,Yonker,2006,2006 General Election,,
Georgia,Dooly,Lilly,2006,2006 General Election,,
Georgia,Dooly,Byromville,2006,2006 General Election,,
Georgia,Dooly,Unadilla,2006,2006 General Election,,
Georgia,Dooly,Vienna,2006,2006 General Election,,
Georgia,Dooly,Pinehurst,2006,2006 General Election,,
Georgia,Dougherty,Palmyra Rd Meth Church,2006,2006 General Election,,
Georgia,Dougherty,Sherwood Elem School,2006,2006 General Election,,
Georgia,Dougherty,Covenant Pres Church,2006,2006 General Election,,
Georgia,Dougherty,Beattie Rd Church,2006,2006 General Election,,
Georgia,Dougherty,Westover High School,2006,2006 General Election,,
Georgia,Dougherty,Merry Acres Middle,2006,2006 General Election,,
Georgia,Dougherty,Darton College,2006,2006 General Election,,
Georgia,Dougherty,Westtown Elem School,2006,2006 General Election,,
Georgia,Dougherty,Second Mt. Zion,2006,2006 General Election,,
Georgia,Dougherty,Mt. Zion Center,2006,2006 General Election,,
Georgia,Dougherty,Alice Coachman Elem,2006,2006 General Election,,
Georgia,Dougherty,Carver Teen Center,2006,2006 General Election,,
Georgia,Dougherty,Shiloh Baptist Church,2006,2006 General Election,,
Georgia,Dougherty,Litman Cathedral,2006,2006 General Election,,
Georgia,Dougherty,Phoebe Edu. Bldg,2006,2006 General Election,,
Georgia,Dougherty,Turner Elem School,2006,2006 General Election,,
Georgia,Dougherty,Jackson Heights Elem,2006,2006 General Election,,
Georgia,Dougherty,Bill Miller Center,2006,2006 General Election,,
Georgia,Dougherty,Radium Middle School,2006,2006 General Election,,
Georgia,Dougherty,Putney 1St Bapt Church,2006,2006 General Election,,
Georgia,Dougherty,International Studie,2006,2006 General Election,,
Georgia,Dougherty,Phoebe East,2006,2006 General Election,,
Georgia,Dougherty,Pine Bluff Bapt Church,2006,2006 General Election,,
Georgia,Dougherty,Albany Middle School,2006,2006 General Election,,
Georgia,Dougherty,Christ Church,2006,2006 General Election,,
Georgia,Dougherty,Lamar Reese Elem School,2006,2006 General Election,,
Georgia,Dougherty,First Christian Church,2006,2006 General Election,,
Georgia,Dougherty,Lovett Hall,2006,2006 General Election,,
Georgia,Douglas,Mirror Lake Elementa,2006,2006 General Election,,
Georgia,Douglas,Winston,2006,2006 General Election,,
Georgia,Douglas,Day Star,2006,2006 General Election,,
Georgia,Douglas,Colonial Hills,2006,2006 General Election,,
Georgia,Douglas,Ephesus Baptist Chur,2006,2006 General Election,,
Georgia,Douglas,Prays Mill Gym,2006,2006 General Election,,
Georgia,Douglas,Turner,2006,2006 General Election,,
Georgia,Douglas,First Baptist - Lithia Springs,2006,2006 General Election,,
Georgia,Douglas,County Line Baptist Church,2006,2006 General Election,,
Georgia,Douglas,Deer Lick,2006,2006 General Election,,
Georgia,Douglas,Golden Methodist Ch,2006,2006 General Election,,
Georgia,Douglas,Old Courthouse,2006,2006 General Election,,
Georgia,Douglas,Beulah,2006,2006 General Election,,
Georgia,Douglas,Stewart,2006,2006 General Election,,
Georgia,Douglas,Arbor Station,2006,2006 General Election,,
Georgia,Douglas,Bright Star,2006,2006 General Election,,
Georgia,Douglas,Dorsett Shoals,2006,2006 General Election,,
Georgia,Douglas,Chapel Hill,2006,2006 General Election,,
Georgia,Douglas,Holly Springs,2006,2006 General Election,,
Georgia,Douglas,Chestnut Log,2006,2006 General Election,,
Georgia,Douglas,St Julians Episcopal,2006,2006 General Election,,
Georgia,Douglas,Lutheran Church - Gs,2006,2006 General Election,,
Georgia,Douglas,First Baptist Church,2006,2006 General Election,,
Georgia,Douglas,Factory Shoals,2006,2006 General Election,,
Georgia,Douglas,Boundary Waters,2006,2006 General Election,,
Georgia,Early,Arlington,2006,2006 General Election,,
Georgia,Early,Blakely,2006,2006 General Election,,
Georgia,Early,Colomokee,2006,2006 General Election,,
Georgia,Early,Cedar Springs,2006,2006 General Election,,
Georgia,Early,Cuba,2006,2006 General Election,,
Georgia,Early,Damascus,2006,2006 General Election,,
Georgia,Early,Freeman,2006,2006 General Election,,
Georgia,Early,Hilton,2006,2006 General Election,,
Georgia,Early,Jakin,2006,2006 General Election,,
Georgia,Early,Lucille,2006,2006 General Election,,
Georgia,Early,Urquhart,2006,2006 General Election,,
Georgia,Echols,Statenville,2006,2006 General Election,,
Georgia,Effingham,1A,2006,2006 General Election,,
Georgia,Effingham,1B,2006,2006 General Election,,
Georgia,Effingham,1C,2006,2006 General Election,,
Georgia,Effingham,1D,2006,2006 General Election,,
Georgia,Effingham,2A,2006,2006 General Election,,
Georgia,Effingham,2B,2006,2006 General Election,,
Georgia,Effingham,2C,2006,2006 General Election,,
Georgia,Effingham,3A,2006,2006 General Election,,
Georgia,Effingham,3B,2006,2006 General Election,,
Georgia,Effingham,3C,2006,2006 General Election,,
Georgia,Effingham,3D,2006,2006 General Election,,
Georgia,Effingham,4A,2006,2006 General Election,,
Georgia,Effingham,4B,2006,2006 General Election,,
Georgia,Effingham,4C,2006,2006 General Election,,
Georgia,Effingham,5A,2006,2006 General Election,,
Georgia,Effingham,5B,2006,2006 General Election,,
Georgia,Effingham,5C,2006,2006 General Election,,
Georgia,Elbert,Elberton,2006,2006 General Election,,
Georgia,Elbert,Longstreet,2006,2006 General Election,,
Georgia,Elbert,Eliam,2006,2006 General Election,,
Georgia,Elbert,Petersburg,2006,2006 General Election,,
Georgia,Elbert,Wyche,2006,2006 General Election,,
Georgia,Elbert,Moss-Ruckersville,2006,2006 General Election,,
Georgia,Elbert,Pike,2006,2006 General Election,,
Georgia,Elbert,Gaines,2006,2006 General Election,,
Georgia,Elbert,Goshen,2006,2006 General Election,,
Georgia,Elbert,Webbsboro,2006,2006 General Election,,
Georgia,Elbert,Centerville,2006,2006 General Election,,
Georgia,Emanuel,Oak Park,2006,2006 General Election,,
Georgia,Emanuel,Cross-Green,2006,2006 General Election,,
Georgia,Emanuel,Swainsboro,2006,2006 General Election,,
Georgia,Emanuel,Summertown,2006,2006 General Election,,
Georgia,Emanuel,Stillmore,2006,2006 General Election,,
Georgia,Emanuel,Blundale,2006,2006 General Election,,
Georgia,Emanuel,Canoochee,2006,2006 General Election,,
Georgia,Emanuel,Garfield,2006,2006 General Election,,
Georgia,Emanuel,Cowford,2006,2006 General Election,,
Georgia,Emanuel,Nunez,2006,2006 General Election,,
Georgia,Emanuel,Twin City,2006,2006 General Election,,
Georgia,Emanuel,Adrian,2006,2006 General Election,,
Georgia,Evans,Veterans Comm Ctr,2006,2006 General Election,,
Georgia,Fannin,Colwell,2006,2006 General Election,,
Georgia,Fannin,Fairplay,2006,2006 General Election,,
Georgia,Fannin,Flinthill,2006,2006 General Election,,
Georgia,Fannin,Hemptown,2006,2006 General Election,,
Georgia,Fannin,Hothouse,2006,2006 General Election,,
Georgia,Fannin,Mineral Bluff,2006,2006 General Election,,
Georgia,Fannin,Mobile,2006,2006 General Election,,
Georgia,Fannin,Morganton,2006,2006 General Election,,
Georgia,Fannin,Noontootla,2006,2006 General Election,,
Georgia,Fannin,Skeniah,2006,2006 General Election,,
Georgia,Fannin,Sugar Creek,2006,2006 General Election,,
Georgia,Fannin,Toccoa,2006,2006 General Election,,
Georgia,Fayette,Blackrock,2006,2006 General Election,,
Georgia,Fayette,Brooks,2006,2006 General Election,,
Georgia,Fayette,Europe,2006,2006 General Election,,
Georgia,Fayette,Fayetteville East,2006,2006 General Election,,
Georgia,Fayette,Fayetteville West,2006,2006 General Election,,
Georgia,Fayette,Flint,2006,2006 General Election,,
Georgia,Fayette,Hopeful,2006,2006 General Election,,
Georgia,Fayette,Morning Creek,2006,2006 General Election,,
Georgia,Fayette,Rareover,2006,2006 General Election,,
Georgia,Fayette,Sandy Creek,2006,2006 General Election,,
Georgia,Fayette,Shakerag East,2006,2006 General Election,,
Georgia,Fayette,Shakerag West,2006,2006 General Election,,
Georgia,Fayette,Starrsmill,2006,2006 General Election,,
Georgia,Fayette,Whitewater,2006,2006 General Election,,
Georgia,Fayette,Woolsey,2006,2006 General Election,,
Georgia,Fayette,Mcintosh,2006,2006 General Election,,
Georgia,Fayette,Oak Grove,2006,2006 General Election,,
Georgia,Fayette,Kedron,2006,2006 General Election,,
Georgia,Fayette,Aberdeen,2006,2006 General Election,,
Georgia,Fayette,Windgate,2006,2006 General Election,,
Georgia,Fayette,Flat Creek,2006,2006 General Election,,
Georgia,Fayette,Braelinn,2006,2006 General Election,,
Georgia,Fayette,Kenwood,2006,2006 General Election,,
Georgia,Fayette,Banks,2006,2006 General Election,,
Georgia,Fayette,Harps Crossing,2006,2006 General Election,,
Georgia,Fayette,Willow Pond,2006,2006 General Election,,
Georgia,Fayette,Dogwood,2006,2006 General Election,,
Georgia,Fayette,Oak Ridge,2006,2006 General Election,,
Georgia,Fayette,Jeff Davis,2006,2006 General Election,,
Georgia,Fayette,Murphy,2006,2006 General Election,,
Georgia,Fayette,Fielding Ridge,2006,2006 General Election,,
Georgia,Fayette,Willowbend,2006,2006 General Election,,
Georgia,Fayette,Camp Creek,2006,2006 General Election,,
Georgia,Fayette,Rising Star,2006,2006 General Election,,
Georgia,Fayette,Spring Hill,2006,2006 General Election,,
Georgia,Fayette,Antioch,2006,2006 General Election,,
Georgia,Floyd,Alto Park,2006,2006 General Election,,
Georgia,Floyd,Armuchee,2006,2006 General Election,,
Georgia,Floyd,Barkers,2006,2006 General Election,,
Georgia,Floyd,Cave Spring,2006,2006 General Election,,
Georgia,Floyd,Chulio,2006,2006 General Election,,
Georgia,Floyd,Etowah,2006,2006 General Election,,
Georgia,Floyd,Everett Springs,2006,2006 General Election,,
Georgia,Floyd,Floyd Springs,2006,2006 General Election,,
Georgia,Floyd,Foster'S Mill,2006,2006 General Election,,
Georgia,Floyd,Garden Lakes,2006,2006 General Election,,
Georgia,Floyd,Glenwood,2006,2006 General Election,,
Georgia,Floyd,Howell,2006,2006 General Election,,
Georgia,Floyd,East Lindale,2006,2006 General Election,,
Georgia,Floyd,Mt Alto North,2006,2006 General Election,,
Georgia,Floyd,Mt Alto South,2006,2006 General Election,,
Georgia,Floyd,North Carolina,2006,2006 General Election,,
Georgia,Floyd,Riverside,2006,2006 General Election,,
Georgia,Floyd,East Rome,2006,2006 General Election,,
Georgia,Floyd,North Rome,2006,2006 General Election,,
Georgia,Floyd,South Rome,2006,2006 General Election,,
Georgia,Floyd,Texas Valley,2006,2006 General Election,,
Georgia,Floyd,Vanns Valley,2006,2006 General Election,,
Georgia,Floyd,Watters,2006,2006 General Election,,
Georgia,Floyd,West Lindale,2006,2006 General Election,,
Georgia,Floyd,Town Rome,2006,2006 General Election,,
Georgia,Forsyth,01 Big Creek,2006,2006 General Election,,
Georgia,Forsyth,02 Brandywine,2006,2006 General Election,,
Georgia,Forsyth,03 Browns Bridge,2006,2006 General Election,,
Georgia,Forsyth,04 Chestatee,2006,2006 General Election,,
Georgia,Forsyth,05 Coal Mountain,2006,2006 General Election,,
Georgia,Forsyth,06 Crossroads,2006,2006 General Election,,
Georgia,Forsyth,07 Cumming,2006,2006 General Election,,
Georgia,Forsyth,08 Mashburn,2006,2006 General Election,,
Georgia,Forsyth,10 Midway,2006,2006 General Election,,
Georgia,Forsyth,15 Heardsville,2006,2006 General Election,,
Georgia,Forsyth,16 Otwell,2006,2006 General Election,,
Georgia,Forsyth,19 Old Atlanta,2006,2006 General Election,,
Georgia,Forsyth,21 South Forsyth,2006,2006 General Election,,
Georgia,Forsyth,25 Windermere,2006,2006 General Election,,
Georgia,Forsyth,27 Concord,2006,2006 General Election,,
Georgia,Forsyth,29 Polo,2006,2006 General Election,,
Georgia,Franklin,Carnesville,2006,2006 General Election,,
Georgia,Franklin,Ashland,2006,2006 General Election,,
Georgia,Franklin,Strange,2006,2006 General Election,,
Georgia,Franklin,Flintsville,2006,2006 General Election,,
Georgia,Franklin,Red Hill,2006,2006 General Election,,
Georgia,Franklin,Welborn,2006,2006 General Election,,
Georgia,Franklin,Gumlog,2006,2006 General Election,,
Georgia,Franklin,Lavonia,2006,2006 General Election,,
Georgia,Franklin,Canon,2006,2006 General Election,,
Georgia,Franklin,Royston,2006,2006 General Election,,
Georgia,Franklin,Middle River,2006,2006 General Election,,
Georgia,Franklin,Dooley,2006,2006 General Election,,
Georgia,Franklin,Gunnells,2006,2006 General Election,,
Georgia,Fulton,01A,2006,2006 General Election,,
Georgia,Fulton,01B,2006,2006 General Election,,
Georgia,Fulton,01C1,2006,2006 General Election,,
Georgia,Fulton,01C2,2006,2006 General Election,,
Georgia,Fulton,01D,2006,2006 General Election,,
Georgia,Fulton,01E,2006,2006 General Election,,
Georgia,Fulton,01F,2006,2006 General Election,,
Georgia,Fulton,01G,2006,2006 General Election,,
Georgia,Fulton,01H,2006,2006 General Election,,
Georgia,Fulton,01I,2006,2006 General Election,,
Georgia,Fulton,01J,2006,2006 General Election,,
Georgia,Fulton,01P,2006,2006 General Election,,
Georgia,Fulton,01R,2006,2006 General Election,,
Georgia,Fulton,01S,2006,2006 General Election,,
Georgia,Fulton,01T,2006,2006 General Election,,
Georgia,Fulton,02A,2006,2006 General Election,,
Georgia,Fulton,02B,2006,2006 General Election,,
Georgia,Fulton,02C,2006,2006 General Election,,
Georgia,Fulton,02D,2006,2006 General Election,,
Georgia,Fulton,02E,2006,2006 General Election,,
Georgia,Fulton,02F1,2006,2006 General Election,,
Georgia,Fulton,02F2,2006,2006 General Election,,
Georgia,Fulton,02G,2006,2006 General Election,,
Georgia,Fulton,02J,2006,2006 General Election,,
Georgia,Fulton,02K,2006,2006 General Election,,
Georgia,Fulton,02L1,2006,2006 General Election,,
Georgia,Fulton,02L2,2006,2006 General Election,,
Georgia,Fulton,02S,2006,2006 General Election,,
Georgia,Fulton,02W,2006,2006 General Election,,
Georgia,Fulton,03A,2006,2006 General Election,,
Georgia,Fulton,03B,2006,2006 General Election,,
Georgia,Fulton,03C,2006,2006 General Election,,
Georgia,Fulton,03D,2006,2006 General Election,,
Georgia,Fulton,03E,2006,2006 General Election,,
Georgia,Fulton,03F,2006,2006 General Election,,
Georgia,Fulton,03G,2006,2006 General Election,,
Georgia,Fulton,03H,2006,2006 General Election,,
Georgia,Fulton,03I,2006,2006 General Election,,
Georgia,Fulton,03L,2006,2006 General Election,,
Georgia,Fulton,03M,2006,2006 General Election,,
Georgia,Fulton,03N,2006,2006 General Election,,
Georgia,Fulton,03P1A,2006,2006 General Election,,
Georgia,Fulton,03P2,2006,2006 General Election,,
Georgia,Fulton,03S,2006,2006 General Election,,
Georgia,Fulton,03T,2006,2006 General Election,,
Georgia,Fulton,04A,2006,2006 General Election,,
Georgia,Fulton,04B,2006,2006 General Election,,
Georgia,Fulton,04C,2006,2006 General Election,,
Georgia,Fulton,04D,2006,2006 General Election,,
Georgia,Fulton,04F,2006,2006 General Election,,
Georgia,Fulton,04G,2006,2006 General Election,,
Georgia,Fulton,04I,2006,2006 General Election,,
Georgia,Fulton,04J,2006,2006 General Election,,
Georgia,Fulton,04K,2006,2006 General Election,,
Georgia,Fulton,04L,2006,2006 General Election,,
Georgia,Fulton,04M,2006,2006 General Election,,
Georgia,Fulton,04S,2006,2006 General Election,,
Georgia,Fulton,04T,2006,2006 General Election,,
Georgia,Fulton,04V,2006,2006 General Election,,
Georgia,Fulton,04W,2006,2006 General Election,,
Georgia,Fulton,04X1,2006,2006 General Election,,
Georgia,Fulton,04X2,2006,2006 General Election,,
Georgia,Fulton,05A1,2006,2006 General Election,,
Georgia,Fulton,05A2,2006,2006 General Election,,
Georgia,Fulton,05B,2006,2006 General Election,,
Georgia,Fulton,05C,2006,2006 General Election,,
Georgia,Fulton,05D,2006,2006 General Election,,
Georgia,Fulton,05F,2006,2006 General Election,,
Georgia,Fulton,05J,2006,2006 General Election,,
Georgia,Fulton,05K,2006,2006 General Election,,
Georgia,Fulton,06B,2006,2006 General Election,,
Georgia,Fulton,06D,2006,2006 General Election,,
Georgia,Fulton,06E,2006,2006 General Election,,
Georgia,Fulton,06F,2006,2006 General Election,,
Georgia,Fulton,06G,2006,2006 General Election,,
Georgia,Fulton,06H,2006,2006 General Election,,
Georgia,Fulton,06I,2006,2006 General Election,,
Georgia,Fulton,06J,2006,2006 General Election,,
Georgia,Fulton,06L1,2006,2006 General Election,,
Georgia,Fulton,06L2,2006,2006 General Election,,
Georgia,Fulton,06N,2006,2006 General Election,,
Georgia,Fulton,06Q,2006,2006 General Election,,
Georgia,Fulton,06R,2006,2006 General Election,,
Georgia,Fulton,06S,2006,2006 General Election,,
Georgia,Fulton,07A,2006,2006 General Election,,
Georgia,Fulton,07B,2006,2006 General Election,,
Georgia,Fulton,07C,2006,2006 General Election,,
Georgia,Fulton,07D,2006,2006 General Election,,
Georgia,Fulton,07E,2006,2006 General Election,,
Georgia,Fulton,07F,2006,2006 General Election,,
Georgia,Fulton,07H,2006,2006 General Election,,
Georgia,Fulton,07J,2006,2006 General Election,,
Georgia,Fulton,07M,2006,2006 General Election,,
Georgia,Fulton,07N,2006,2006 General Election,,
Georgia,Fulton,08A,2006,2006 General Election,,
Georgia,Fulton,08B,2006,2006 General Election,,
Georgia,Fulton,08C,2006,2006 General Election,,
Georgia,Fulton,08D,2006,2006 General Election,,
Georgia,Fulton,08E,2006,2006 General Election,,
Georgia,Fulton,08F1,2006,2006 General Election,,
Georgia,Fulton,08G,2006,2006 General Election,,
Georgia,Fulton,08H,2006,2006 General Election,,
Georgia,Fulton,08J,2006,2006 General Election,,
Georgia,Fulton,08K,2006,2006 General Election,,
Georgia,Fulton,08L,2006,2006 General Election,,
Georgia,Fulton,08M,2006,2006 General Election,,
Georgia,Fulton,08N1,2006,2006 General Election,,
Georgia,Fulton,08N2,2006,2006 General Election,,
Georgia,Fulton,08P,2006,2006 General Election,,
Georgia,Fulton,09A,2006,2006 General Election,,
Georgia,Fulton,09B,2006,2006 General Election,,
Georgia,Fulton,09C,2006,2006 General Election,,
Georgia,Fulton,09D,2006,2006 General Election,,
Georgia,Fulton,09E,2006,2006 General Election,,
Georgia,Fulton,09F,2006,2006 General Election,,
Georgia,Fulton,09G1,2006,2006 General Election,,
Georgia,Fulton,09G2,2006,2006 General Election,,
Georgia,Fulton,09H,2006,2006 General Election,,
Georgia,Fulton,09I,2006,2006 General Election,,
Georgia,Fulton,09K,2006,2006 General Election,,
Georgia,Fulton,09L,2006,2006 General Election,,
Georgia,Fulton,09M,2006,2006 General Election,,
Georgia,Fulton,10A,2006,2006 General Election,,
Georgia,Fulton,10B,2006,2006 General Election,,
Georgia,Fulton,10C,2006,2006 General Election,,
Georgia,Fulton,10D,2006,2006 General Election,,
Georgia,Fulton,10E,2006,2006 General Election,,
Georgia,Fulton,10F,2006,2006 General Election,,
Georgia,Fulton,10G,2006,2006 General Election,,
Georgia,Fulton,10H,2006,2006 General Election,,
Georgia,Fulton,10I,2006,2006 General Election,,
Georgia,Fulton,10J,2006,2006 General Election,,
Georgia,Fulton,10K,2006,2006 General Election,,
Georgia,Fulton,10L,2006,2006 General Election,,
Georgia,Fulton,10M,2006,2006 General Election,,
Georgia,Fulton,10P,2006,2006 General Election,,
Georgia,Fulton,10R,2006,2006 General Election,,
Georgia,Fulton,11B,2006,2006 General Election,,
Georgia,Fulton,11C,2006,2006 General Election,,
Georgia,Fulton,110,2006,2006 General Election,,
Georgia,Fulton,1100,2006,2006 General Election,,
Georgia,Fulton,11000,2006,2006 General Election,,
Georgia,Fulton,11G,2006,2006 General Election,,
Georgia,Fulton,11H,2006,2006 General Election,,
Georgia,Fulton,11J,2006,2006 General Election,,
Georgia,Fulton,11K,2006,2006 General Election,,
Georgia,Fulton,11M,2006,2006 General Election,,
Georgia,Fulton,11N,2006,2006 General Election,,
Georgia,Fulton,11P,2006,2006 General Election,,
Georgia,Fulton,11R,2006,2006 General Election,,
Georgia,Fulton,12A,2006,2006 General Election,,
Georgia,Fulton,12B,2006,2006 General Election,,
Georgia,Fulton,12C,2006,2006 General Election,,
Georgia,Fulton,12D,2006,2006 General Election,,
Georgia,Fulton,120,2006,2006 General Election,,
Georgia,Fulton,12F,2006,2006 General Election,,
Georgia,Fulton,12G,2006,2006 General Election,,
Georgia,Fulton,12H,2006,2006 General Election,,
Georgia,Fulton,12I,2006,2006 General Election,,
Georgia,Fulton,12J,2006,2006 General Election,,
Georgia,Fulton,12K,2006,2006 General Election,,
Georgia,Fulton,12L,2006,2006 General Election,,
